topic_id,rank,word,weight
0,1,cp,0.8545504898281016
0,2,mip,0.7750475468536373
0,3,programming,0.512669217634307
0,4,model,0.4678912988920999
0,5,models,0.3691228305477401
0,6,problems,0.35363660844142764
0,7,constraint,0.3533328865165194
0,8,solver,0.3350102654162872
0,9,sat,0.3130000051568947
0,10,solving,0.3114675151228147
0,11,solvers,0.308912242503001
0,12,approach,0.28051912219635466
0,13,integer,0.25661237254391706
0,14,scheduling,0.2463697874494685
0,15,mixed,0.2243601579046524
1,1,constraints,0.5652135240835493
1,2,constraint,0.5097323103045706
1,3,filtering,0.4521059150640593
1,4,variables,0.3816996201551591
1,5,consistency,0.329613846967789
1,6,algorithms,0.3293780776744333
1,7,global,0.32476312018068915
1,8,algorithm,0.2829155470321965
1,9,cardinality,0.2142945243243739
1,10,mathcal,0.18730171667957485
1,11,set,0.18551403301950753
1,12,new,0.17390519861707932
1,13,propagation,0.172441292914678
1,14,domain,0.1704670625913684
1,15,propose,0.16824617468388717
2,1,search,1.0190303203764266
2,2,local,0.4362965557665581
2,3,algorithm,0.296489649470831
2,4,heuristics,0.2653898897668353
2,5,algorithms,0.2366611606399082
2,6,problems,0.1684698934660212
2,7,solution,0.1634275160306107
2,8,neighborhood,0.1561465455681102
2,9,heuristic,0.15155875213677322
2,10,tree,0.14616182775883735
2,11,techniques,0.1246126229457929
2,12,performance,0.11510353843415955
2,13,learning,0.11415448162544296
2,14,parallel,0.11367330252981482
2,15,selection,0.11272169089031138
3,1,problem,0.889191772232519
3,2,scheduling,0.2938382112859341
3,3,time,0.24903308038739586
3,4,instances,0.2119636360432702
3,5,set,0.20724165525949872
3,6,approach,0.20583845526540065
3,7,solve,0.1960630243668868
3,8,algorithm,0.18414359784876513
3,9,number,0.18131279402997097
3,10,results,0.17370661343931523
3,11,paper,0.17143374802214476
3,12,programming,0.16348769889765524
3,13,routing,0.15879709992912563
3,14,computational,0.136430304489636
3,15,planning,0.13246667589724984
4,1,relaxation,0.39997091980323557
4,2,linear,0.38080821305333196
4,3,solution,0.3576479316090124
4,4,bounds,0.3306373161632661
4,5,solutions,0.31655752590044967
4,6,relaxations,0.2533854761762889
4,7,branching,0.24072220514661402
4,8,integer,0.23917336045756843
4,9,programming,0.22785805601588735
4,10,optimal,0.22113369832877824
4,11,bound,0.2038587445280272
4,12,optimization,0.20016879066197066
4,13,lp,0.19733160139386005
4,14,branch-and-bound,0.19098364978610569
4,15,programs,0.1899879462016583
