topic_id,rank,word,weight
0,1,method,6.005561100194361
0,2,proposed,1.0444964131350543
0,3,numerical,1.0404236611986903
0,4,newton,0.6028837830197084
0,5,solving,0.582590844924562
0,6,new,0.545182384360174
0,7,gradient,0.4744976261403081
0,8,presented,0.42799624074017956
1,1,control,2.9221768084369875
1,2,optimal,1.7490018459825207
1,3,state,0.7450643984898276
1,4,equation,0.6795049405246515
1,5,controls,0.49321917510662305
1,6,equations,0.39920028745998215
1,7,boundary,0.3857614209229509
1,8,differential,0.3552790627294512
2,1,design,2.2100963122111374
2,2,optimization,1.8068030870599803
2,3,structural,0.6896059735008029
2,4,topology,0.6256739340600803
2,5,shape,0.5232373874934898
2,6,structures,0.4940427159675062
2,7,material,0.4565000878705539
2,8,variables,0.4482113253295985
3,1,conditions,2.402589295813794
3,2,optimality,1.4643908041478546
3,3,necessary,1.4233584347232602
3,4,sufficient,1.275726901942804
3,5,condition,0.6871670727914612
3,6,second-order,0.5902169936315081
3,7,constraints,0.4008654144751738
3,8,constraint,0.3914418645747518
4,1,programming,1.6019716517249414
4,2,linear,1.4030939328580427
4,3,dual,0.9449933686909426
4,4,quadratic,0.8605288734674489
4,5,constraints,0.8593372099599081
4,6,programs,0.6563063458581115
4,7,program,0.5804515147927876
4,8,solution,0.5424119815393476
5,1,point,1.270799320864957
5,2,theorem,1.2084953095697504
5,3,spaces,1.032718585372242
5,4,fixed,0.9846341763971183
5,5,mappings,0.8262493470828692
5,6,space,0.8249432041305136
5,7,theorems,0.7824284784993715
5,8,banach,0.6531088189899641
6,1,functions,2.2248632225216403
6,2,function,2.068330187014796
6,3,objective,0.7640350615603596
6,4,penalty,0.471835611113432
6,5,global,0.3947744763763032
6,6,value,0.3878649575701598
6,7,lipschitz,0.32364943452583084
6,8,class,0.31799650825166914
7,1,algorithm,3.1998873130011853
7,2,search,0.6045903844848844
7,3,proposed,0.5427665449217673
7,4,algorithms,0.5412609614807212
7,5,global,0.36651247743095394
7,6,solving,0.32283897140997236
7,7,new,0.32033138960588114
7,8,based,0.26894601979035127
8,1,systems,2.282890923976608
8,2,linear,0.8942049014360898
8,3,stability,0.8703755044204687
8,4,equations,0.7396957155641992
8,5,controllability,0.7020564860040754
8,6,feedback,0.7010380635212852
8,7,nonlinear,0.5917648278676635
8,8,differential,0.4330561586406299
9,1,game,1.8913729134527475
9,2,games,1.683331860842303
9,3,equilibrium,1.0445132752071753
9,4,players,0.8535298960588664
9,5,differential,0.705989189179085
9,6,nash,0.7037181498482759
9,7,player,0.6954394468426865
9,8,strategies,0.6322024193952036
10,1,convergence,3.332537505811113
10,2,methods,2.9619202045989224
10,3,algorithms,1.168098595811273
10,4,global,0.8276720371296578
10,5,rate,0.8235124154194475
10,6,gradient,0.6851224123674123
10,7,local,0.6392740199517374
10,8,optimization,0.5387992230604423
11,1,model,1.4009029854873158
11,2,time,1.282731916656331
11,3,stochastic,0.9706376794826251
11,4,cost,0.9095716147185663
11,5,process,0.6667562837733157
11,6,network,0.6469885607345558
11,7,models,0.5815505494810174
11,8,random,0.5231621930102321
12,1,isbn,1.998005683268125
12,2,dm,1.7178736750230266
12,3,york,1.158517208914616
12,4,pp,1.0847885634093999
12,5,berlin,0.9388647384738377
12,6,verlag,0.8762317746323316
12,7,new,0.7816184088584417
12,8,heidelberg,0.6838601275466158
13,1,convex,2.8546519665119012
13,2,set,1.6327935483292215
13,3,sets,0.8333416404091594
13,4,cone,0.47783438420372215
13,5,closed,0.4596006238846942
13,6,given,0.3087107807584032
13,7,points,0.2709087256463938
13,8,space,0.2666566977622652
14,1,variational,2.139610524970408
14,2,vector,1.6514643583993718
14,3,inequalities,1.578664212128039
14,4,inequality,1.0613909537386537
14,5,generalized,0.7764478411349043
14,6,solutions,0.6946833551360949
14,7,existence,0.6383593821466386
14,8,solution,0.6340652937550725
