topic_id,rank,word,weight
0,1,convex,0.43588786619312087
0,2,functional,0.4129044227440482
0,3,problem,0.37287603587193907
0,4,energy,0.3714246927344243
0,5,set,0.34718900484019183
0,6,lower,0.3404778785841476
0,7,functionals,0.33784950804481706
0,8,minimizers,0.3259384250171823
0,9,functions,0.30268382667829574
0,10,convergence,0.29953108777602666
0,11,variational,0.29726277294309006
0,12,case,0.2837494819556308
0,13,results,0.2794695810241268
0,14,result,0.2700333427449259
0,15,limit,0.24621712683415192
1,1,la,0.9430416271380868
1,2,des,0.6674033790950333
1,3,une,0.5824914306699993
1,4,et,0.5752488143385487
1,5,le,0.5489550002125556
1,6,est,0.48099959515172336
1,7,pour,0.44198412904172324
1,8,les,0.4059725299355255
1,9,en,0.3657864068426345
1,10,dans,0.33590784084442693
1,11,que,0.3215919021961099
1,12,nous,0.3169198913609428
1,13,du,0.31467171515917286
1,14,sur,0.31436377228125745
1,15,par,0.2799557733257528
2,1,control,0.917119993558678
2,2,optimal,0.7667183428930546
2,3,problems,0.4698230998840248
2,4,problem,0.3493208145733548
2,5,state,0.343307381587738
2,6,conditions,0.3039842279530029
2,7,optimality,0.29965030674500204
2,8,constraints,0.2596324483122972
2,9,systems,0.228932966931883
2,10,numerical,0.22303492853214887
2,11,controls,0.1740026707631344
2,12,necessary,0.16666124654595932
2,13,method,0.16296477464190923
2,14,equations,0.14351143922685167
2,15,paper,0.13855526348809077
3,1,controllability,0.7110838269171487
3,2,boundary,0.6164910522492811
3,3,null,0.3845221448472274
3,4,equation,0.308059065502253
3,5,exact,0.29083243940863746
3,6,control,0.2694789836720081
3,7,controls,0.25899048965131616
3,8,linear,0.2196423527476676
3,9,time,0.21295835063431687
3,10,prove,0.2111639096874896
3,11,stokes,0.1876901557697872
3,12,systems,0.18488473411457193
3,13,wave,0.17198430748944651
3,14,approximate,0.17183404139895245
3,15,equations,0.170473979481108
4,1,solution,0.549940623682755
4,2,function,0.5109355418594294
4,3,solutions,0.47641450161361476
4,4,equation,0.4583397323489968
4,5,existence,0.3904763748908662
4,6,value,0.36160979044112085
4,7,stochastic,0.31792082260915233
4,8,differential,0.2816553872196575
4,9,prove,0.25869872582958736
4,10,viscosity,0.24114968572904788
4,11,continuous,0.23960965158171055
4,12,problem,0.23099349863871654
4,13,equations,0.22237505629536866
4,14,unique,0.19122275216536624
4,15,uniqueness,0.1897480496636458
