file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper1.txt,Approximate controllability of a hydro-elastic coupled system,0.0,0.22173088422180898,0.0,0.10386950365359518,0.0006716297617544582
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper10.txt,Uniqueness results for Stokes equations and their consequences in linear and nonlinear control problems,0.0,0.1169640242870005,0.019138118943259154,0.190396761277353,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper2.txt,A level-set approach for inverse problems involving obstacles Fadil SANTOSA,0.014580692365423762,0.2518355342050042,0.03967303985639447,0.0,0.01634824665380556
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper3.txt,On the controllability of the 2-D incompressible Navier-Stokes equations with the Navier slip boundary conditions,0.0,0.18094458829630528,0.0,0.16824800840765317,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper4.txt,Lines vortices in the U(1) - Higgs model,0.01948261748128696,0.2826710569778519,0.0,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper5.txt,Semi-continuité inférieure d'intégrales multiples et d'intégrandes convergentes,0.02584725251013396,0.2569664674820114,0.0,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper6.txt,A Separation Theorem for Expected Value and Feared Value Discrete Time Control,0.0,0.1425613256185355,0.05377190312919476,0.01149752698743693,0.02927803504033116
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper7.txt,Discrete feedback stabilization of semilinear control systems,0.0,0.1936667542965536,0.049800844057510105,0.07625320652302577,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper8.txt,L2 performance induced by feedbacks with multiple saturations,0.0,0.22646732964358993,0.015517083016929946,0.027474158784830328,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\1\paper9.txt,The car with N Trailers : characterization of the singular configurations,0.016356953770820967,0.22901295612070519,0.0174708662264763,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\10\paper1.txt,Invariant tracking,0.017755265040225256,0.0064699032062226205,0.06011367214157281,0.01129159345593284,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\10\paper2.txt,Γ-convergence and absolute minimizers for supremal functionals,0.10977226416141862,0.0,0.0,0.0,0.023893699720074893
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\10\paper3.txt,The pseudo-p-Laplace eigenvalue problem and viscosity solutions as p → ∞,0.047530539477989305,0.0,0.005332510324076587,0.016490417839238533,0.015078876586966158
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\10\paper4.txt,Homogenization of unbounded functionals and nonlinear elastomers. The case of the fixed constraints set,0.10342609792194489,0.0,0.014170773383439507,0.026880167707122482,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\esaim-cocv\10\paper5.txt,Abstract variational problems with volume constraints,0.07200854296156237,0.0,0.05599785401428241,0.0,0.027646093165701706
