topic_id,rank,word,weight
0,1,problem,0.9673153709266286
0,2,model,0.42728003022056543
0,3,network,0.42667250894015246
0,4,algorithm,0.3954948354416531
0,5,approach,0.3731652372513807
0,6,set,0.3707986982509734
0,7,instances,0.36380344387623686
0,8,optimal,0.32553416154835907
0,9,computational,0.30575801227518573
0,10,solution,0.30343396393106714
0,11,heuristic,0.28345145421311646
0,12,graph,0.2832213815164789
0,13,programming,0.2726325029329401
0,14,based,0.2711521804193199
0,15,number,0.26951195680351203
1,1,convex,0.5566167310406039
1,2,functions,0.5464615477401289
1,3,conditions,0.5002561796324098
1,4,optimality,0.36398369081125403
1,5,function,0.3587532321667319
1,6,optimization,0.33900715573693085
1,7,sufficient,0.30557794999220855
1,8,problems,0.2874836511505848
1,9,necessary,0.25425417162603786
1,10,linear,0.2477414403356125
1,11,quadratic,0.24648789697203183
1,12,programming,0.2432268293976501
1,13,problem,0.23864993121945752
1,14,duality,0.22793960768419433
1,15,constraints,0.21144580515692482
2,1,method,0.9176736887189373
2,2,algorithm,0.4696855257342124
2,3,convergence,0.4191925240815312
2,4,methods,0.36065202519345285
2,5,search,0.3511708306879102
2,6,proposed,0.3460336976297325
2,7,numerical,0.3053589030790515
2,8,gradient,0.2865767567960233
2,9,global,0.27906709555729786
2,10,solving,0.27790721366384175
2,11,problems,0.2528813056000878
2,12,new,0.2502274611361609
2,13,function,0.2292948189110948
2,14,line,0.215333400536825
2,15,iteration,0.1944862194333506
3,1,variational,0.6616942232994574
3,2,vector,0.5666130873831672
3,3,inequalities,0.4385865113128411
3,4,inequality,0.3964260842101787
3,5,equilibrium,0.365406543482656
3,6,generalized,0.34766682076235084
3,7,existence,0.32552575239598097
3,8,solution,0.3003670729942417
3,9,set-valued,0.2983599214875005
3,10,mappings,0.2957295016252326
3,11,paper,0.2905114069364053
3,12,solutions,0.2651772597628367
3,13,spaces,0.25874828699396907
3,14,results,0.2512406878096966
3,15,set,0.22752379916426094
4,1,time,0.77950714853936
4,2,job,0.5306564538225372
4,3,jobs,0.5040853518023385
4,4,scheduling,0.4735888005399382
4,5,processing,0.4599092149161244
4,6,times,0.40485936200643796
4,7,total,0.3698324252448483
4,8,machine,0.33626049122703155
4,9,completion,0.27876337554304853
4,10,makespan,0.25185404989362903
4,11,problem,0.2041768279439076
4,12,single,0.20354816008894056
4,13,minimize,0.19376595890801962
4,14,learning,0.19308612159278019
4,15,processed,0.1806599344738276
