file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\100May 2003, Issue 3\paper1.txt",Non-Interior Continuation Method for Solving the Monotone Semidefinite Complementarity Problem,0.0,0.23863107857389051,0.012373941720295933,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\100May 2003, Issue 3\paper2.txt",Convergence of Distributed Optimal Controls on the Internal Energy in Mixed Elliptic Problems when the Heat Transfer Coefficient Goes to Infinity,0.11186438569387723,0.0,0.0,0.0,0.13068094560210788
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\100May 2003, Issue 3\paper3.txt",A Free Boundary Problem Modelling the Electrolysis of Aluminium,0.0,0.0,0.0,0.0,0.13350981332691783
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\100May 2003, Issue 3\paper4.txt",Viscosity Solutions of an Infinite-Dimensional Black—Scholes—Barenblatt Equation,0.024599769840470877,0.0,0.16531083295181906,0.011799025296473847,0.012643767684466326
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\101June 2003, Issue 1\paper1.txt",Variational Inequalities for Leavable Bounded-Velocity Control,0.09229472708000193,0.008797040387302174,0.027211085899580167,0.006469763865186975,0.06324571654537962
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\101June 2003, Issue 1\paper2.txt",A Volume Constrained Variational Problem with Lower-Order Terms,0.001074908159138156,0.03673567525059915,0.0,0.00944777853717171,0.08895255097099772
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\101June 2003, Issue 1\paper3.txt","Autonomous Integral Functionals with Discontinuous Nonconvex Integrands: Lipschitz Regularity of Minimizers, DuBois—Reymond Necessary Conditions, and Hamilton—Jacobi Equations",0.0118888735698135,0.05179916111548133,0.029229066642271942,0.016361298963427546,0.04409724682547229
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\101June 2003, Issue 1\paper4.txt",A Generalized Analytic Operator-Valued Function Space Integral and a Related Integral Equation,0.0,0.0166729050122349,0.033599320731802385,0.08439150123976058,0.012531596380356152
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\102August 2003, Issue 2\paper1.txt",Convergence of Nonlinear Filters for Randomly,0.00423435250235381,0.0,0.0,0.13871437363424538,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\102August 2003, Issue 2\paper2.txt",The Dual Gap Function for Variational Inequalities,0.010335009811066847,0.060049823399634134,0.0005210715931410856,0.02394066610361783,0.033465246984156184
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\102August 2003, Issue 2\paper3.txt",Worst Case Traffic from Regulated Sources,0.0,0.05012619537734445,0.0,0.031184024808773494,0.026693858435162945
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\103October 2003, Issue 3\paper1.txt",A Self-Adaptive Projection and Contraction Method for Linear Complementarity Problems,0.0,0.2069659689998714,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\103October 2003, Issue 3\paper2.txt",A Generic Result in Linear Semi-Infinite Optimization,0.034468162414793516,0.07919427634215812,0.0,0.0043298029648349,0.054227827294730704
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\103October 2003, Issue 3\paper3.txt",Existence and Regularity of the Pressure for the Stochastic,0.0,0.0,0.07268794836275694,0.008227229594990795,0.058965679303145106
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\103October 2003, Issue 3\paper4.txt",Global Uniqueness and Stability for,0.0,0.010649144323134652,0.0318702230499265,0.0016270393645096185,0.11817542336953707
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\103October 2003, Issue 3\paper5.txt",Conditional Essential Suprema with Applications,0.05987454524778427,0.017102726700625945,0.014604091279304399,0.06994938006794836,0.0049972595542141845
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper1.txt",Shape optimization for semi-linear elliptic equations based on an embedding domain method,0.018096245504001806,0.0,0.0006258622736474422,0.0,0.20299374894884917
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper10.txt",Max-plus stochastic processes,0.0,0.0,0.11694869894844001,0.03071835846255815,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper11.txt",Max-Plus Stochastic Processes,0.0,0.0,0.13805200733590797,0.02415547927499251,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper12.txt",Shape Optimization,0.018096245504001806,0.0,0.0006258622736474422,0.0,0.20299374894884917
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper2.txt","Stochastic control with exit time and constraints, application to small time attainability of sets",0.0,0.0016220089951127852,0.12667604259520912,0.047317345960775734,0.05225883376679575
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper3.txt",Stochastic Control with Exit Time and,0.00041256246293058617,0.0057719986465066915,0.11937384504193352,0.05147133677329919,0.05207887651285697
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper4.txt",Stochastic control for a class of random evolution models,0.01909207550936912,0.0,0.0745041582760391,0.09697194322795666,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper5.txt",Stochastic Control for a Class of Random Evolution Models,0.018697797556139248,0.0,0.09252226703763991,0.08997918231631513,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper6.txt",Optimality conditions in differentiable vector optimization via second-order tangent sets,0.0213388954182729,0.06309118219948211,0.0,0.0,0.10257576105393734
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper7.txt",Optimality Conditions in,0.0213388954182729,0.06309118219948211,0.0,0.0,0.10257576105393734
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper8.txt",Dirichlet boundary control of hyperbolic equations in the presence of state constraints,0.17255712275672624,0.0,0.01472512522175421,0.0,0.07275598295529916
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\104March 2004, Issue 2\paper9.txt",Dirichlet Boundary Control of Hyperbolic Equations in the Presence of,0.17255712275672624,0.0,0.01472512522175421,0.0,0.07275598295529916
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\105May 2004, Issue 3\paper1.txt",Exact Controllability and Perturbation Analysis for Elastic,0.0,0.043488640627209064,0.0020148801922013613,0.016653737451391853,0.04958428412041198
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\105May 2004, Issue 3\paper2.txt",Control with Partial Observations and an Explicit Solution of Mortensen’s Equation,0.06463539106283264,0.0040814285411083125,0.11594759690543245,0.05735045978514393,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\105May 2004, Issue 3\paper3.txt",The Riesz–Bessel Fractional Diffusion Equation,0.0,0.01915134623505777,0.07943765582842247,0.07747456122865765,0.012748122638380913
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\105May 2004, Issue 3\paper4.txt",A Class of Solvable Impulse Control Problems,0.0771679127610709,0.0,0.0014193986436040829,0.10257709823426042,0.03339150484770136
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\106December 2004, Issue 1\paper1.txt",Viscosity Solutions of HJB Equations  with Unbounded Data and Characteristic,0.08233887840774617,0.025289953463064375,0.06927491660582746,0.0030550050115313475,0.08763539364088278
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\106December 2004, Issue 1\paper2.txt",A Connection between Singular Stochastic Control and Optimal,0.07699121922077601,0.035821659625604844,0.06653433579295202,0.0649434078604087,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\106December 2004, Issue 1\paper3.txt",Exit Times  from Equilateral Triangles,0.0005640234462047946,0.0,0.014969980290207175,0.10151055761108187,0.016959324450467057
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\106December 2004, Issue 1\paper4.txt",An L \infty/L 1-Constrained Quadratic,0.01277238571909158,0.08453791353990706,0.006889783951624843,0.022285521215393796,0.04303264243004628
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\106December 2004, Issue 1\paper5.txt",Approximate Controllability of a Stochastic Wave Equation,0.0,0.015178146896213055,0.07736431865260668,0.00982693755919538,0.06582479116615228
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\107June 2004, Issue 1\paper1.txt",An Analogue of the Cramér–Lundberg Approximation,0.0,0.0,0.0,0.14295166390062322,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\107June 2004, Issue 1\paper2.txt",Optimal Control Problem Associated with Jump Processes,0.03596929104608049,0.0,0.017541477845903663,0.17143241790897953,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\107June 2004, Issue 1\paper3.txt",A Quasi-Stationary Phase-Field Model with Micro-Movements,0.0,0.03528833394440366,0.0005788319585735873,0.027200494738611726,0.03539349063837021
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\108August 2004, Issue 2\paper1.txt",Some Classes of Imperfect Information,0.03506281820635836,0.02172196373206929,0.0,0.09238909709173942,0.007620709768652366
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\108August 2004, Issue 2\paper2.txt",Explicit Solution of a Non-Linear Filtering Problem for Lévy,0.0017375507378415778,0.0,0.0,0.16494695666768838,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Applied Mathematics & Optimization\108August 2004, Issue 2\paper3.txt",Positive Reachability for Diffusion Equations,0.010997591962593829,0.0,0.0,0.0,0.09886109965820564
