topic_id,rank,word,weight
0,1,algorithm,2.3174428620399707
0,2,proposed,0.4498485148451216
0,3,convergence,0.38503388901556274
0,4,algorithms,0.3447177566484023
0,5,point,0.276245313870896
0,6,function,0.2744824029401407
0,7,new,0.26104775536307046
0,8,search,0.24095177583515473
0,9,bound,0.2394190794784075
0,10,numerical,0.23709633673547847
0,11,based,0.2348632751995898
0,12,solving,0.23448480311539477
0,13,results,0.1930324989594192
0,14,branch,0.18458020708673473
0,15,experiments,0.18394248368957833
1,1,vector,1.1205541838141364
1,2,existence,0.7347591780833964
1,3,variational,0.6260807606390211
1,4,equilibrium,0.5734792236775863
1,5,generalized,0.5688571085853662
1,6,inequalities,0.42710022380165064
1,7,problems,0.42168276117800224
1,8,theorems,0.3677341529259993
1,9,results,0.3109793125971299
1,10,inequality,0.30064646836252834
1,11,theorem,0.2662770159347877
1,12,quasi-equilibrium,0.23659211534967162
1,13,solution,0.23487743219649404
1,14,set-valued,0.2327963738572795
1,15,establish,0.2304016069565421
2,1,convex,1.3663117860074818
2,2,functions,1.027684177976456
2,3,function,0.5127305462678154
2,4,class,0.25238556506369586
2,5,minimization,0.2328102750557426
2,6,set,0.23216707036241216
2,7,nonconvex,0.22853514368657393
2,8,quadratic,0.20226681394069188
2,9,objective,0.19045402600077493
2,10,envelope,0.18920409078147613
2,11,problems,0.17414786575650462
2,12,closed,0.17070050587554095
2,13,difference,0.16627865733455546
2,14,concave,0.1636326353680271
2,15,sets,0.1514962995248758
3,1,global,0.9087952946055664
3,2,optimization,0.852370410216797
3,3,method,0.6296455027559895
3,4,problems,0.5197642697138358
3,5,methods,0.48133743588889466
3,6,local,0.45569265300440154
3,7,search,0.43254807337048695
3,8,algorithms,0.3865739054043795
3,9,function,0.31099136923584875
3,10,test,0.26995361973951804
3,11,new,0.23502327486141691
3,12,proposed,0.23204044958541703
3,13,approach,0.20908391964165504
3,14,used,0.2065642024719623
3,15,numerical,0.19321764195823402
4,1,set,0.7249514865982208
4,2,common,0.5980986165755019
4,3,iterative,0.4533595239733242
4,4,mappings,0.4392907921482917
4,5,element,0.4023712784512618
4,6,fixed,0.3998875988275972
4,7,points,0.3859275259908471
4,8,mapping,0.3736563999455487
4,9,convergence,0.3504240396500158
4,10,method,0.3302281150429746
4,11,variational,0.3237679440326459
4,12,space,0.3227733354763918
4,13,strong,0.3059287301095032
4,14,nonexpansive,0.3042027663243318
4,15,finding,0.29410936732385384
5,1,conditions,0.8928790414883406
5,2,duality,0.6233267531193871
5,3,optimality,0.6133546870856985
5,4,sufficient,0.5736438377342864
5,5,dual,0.5035850466856613
5,6,necessary,0.4705652416042229
5,7,lagrangian,0.387235789381474
5,8,condition,0.340054765420318
5,9,second-order,0.3068819579706798
5,10,multiobjective,0.29174305032874087
5,11,augmented,0.27871278519044446
5,12,generalized,0.2707753963024335
5,13,type,0.23585310055205583
5,14,problem,0.23439432983361955
5,15,problems,0.2219516445323499
6,1,problem,1.045934185858359
6,2,linear,0.5151990340086505
6,3,programming,0.5139194945689538
6,4,optimal,0.49239989707201365
6,5,solution,0.39991278018407844
6,6,quadratic,0.32969380059569997
6,7,constraints,0.32893899708724567
6,8,approach,0.2580934114872009
6,9,time,0.2521830936880448
6,10,variables,0.24460220294952442
6,11,control,0.24083256424261434
6,12,number,0.22381028349599136
6,13,problems,0.22370028093831582
6,14,integer,0.2189811045530738
6,15,bounds,0.21035571666543904
