file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper1.txt",A Fixed Point Approach to the Stability of a Functional Equation of the Spiral of Theodorus,0.11771251859993118,0.0,0.0,0.3610160223063635,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper10.txt",Fixed Point Methods for the Generalized Stability of Functional Equations in a Single Variable,0.0,0.0,0.0,0.40033663933919184,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper11.txt",Strong Convergence Theorems for Nonexpansive Semigroups without Bochner Integrals,0.009054003186216396,0.0,0.10536191349177845,0.0,0.0904182203668302
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper12.txt",Weak and Strong Convergence Theorems of an Implicit Iteration Process for a Countable Family of Nonexpansive Mappings,0.0,0.0,0.31301078602197285,0.011876921225064032,0.006755167447974662
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper13.txt",A Fixed Point Approach to the Stability of Quadratic Functional Equation with Involution,0.0,0.0,0.0,0.396702388345172,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper14.txt",Viscosity Approximation Methods for Generalized Mixed Equilibrium Problems and Fixed Points of a Sequence of Nonexpansive Mappings,0.0,0.0,0.34833552931532,0.0,0.009728197805563804
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper15.txt",Weak Convergence Theorems of Three Iterative Methods for Strictly Pseudocontractive Mappings of Browder-Petryshyn Type,0.3194894390663379,0.0,0.05469150989367516,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper16.txt",Strong Convergence of a Modified Halpern's Iteration for Nonexpansive Mappings,0.09882924099071003,0.05629405708139972,0.1108041164957429,0.0,0.04167753746793159
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper17.txt",Best Proximity Pairs for Upper Semicontinuous Set-Valued Maps in Hyperconvex Metric Spaces,0.1496823304133792,0.08740786158912174,0.0,0.0,0.04024407646471466
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper18.txt",Fixed Point Theorems for Middle Point Linear Operators in  Open image in new window,0.18171381395355835,0.015294620222955278,0.00029007281566904115,0.10121589367234818,0.07585207675673611
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper19.txt",Well-Posedness and Fractals via Fixed Point Theory,0.0,0.12712874955418366,0.005585418160118089,0.1168993022809703,0.028941024951752575
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper2.txt",Quasicontraction Mappings in Modular Spaces without Δ2-Condition,0.09182262776747781,0.035562358743756343,0.010418562940034591,0.04685690466530653,0.14249307904596206
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper20.txt",The Solvability of a Class of General Nonlinear Implicit Variational Inequalities Based on Perturbed Three-Step Iterative Processes with Errors,0.009298528694466497,0.10493143056482371,0.06418381266044017,0.14708533075693297,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper3.txt",Convergence Theorems of Common Fixed Points for Pseudocontractive Mappings,0.0,0.08433317041551741,0.14772501460996168,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper4.txt",Stability of the Cauchy-Jensen Functional Equation in  Open image in new window -Algebras: A Fixed Point Approach,0.22173051482010248,0.0,0.0,0.16878355800920283,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper5.txt",Convergence Theorems of Fixed Points for a Finite Family of Nonexpansive Mappings in Banach Spaces,0.0,0.09766412420556256,0.19788065189834944,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper6.txt",Generalized Mann Iterations for Approximating Fixed Points of a Family of Hemicontractions,0.01160304227913077,0.09080574766891146,0.13955815492546345,0.007711590533357598,0.05874569288535523
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper7.txt",Some Extensions of Banach's Contraction Principle in Complete Cone Metric Spaces,0.21561665455332452,0.027136850762740146,0.0,0.0,0.22149773291395697
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper8.txt",Bifurcation Results for a Class of Perturbed Fredholm Maps,0.3045839921402994,0.0,0.0,0.07847956158641656,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\10December 2007, Issue 1\paper9.txt",Weak and Strong Convergence Theorems for Nonexpansive Mappings in Banach Spaces,0.15438863196704442,0.09792990619968685,0.17056572718561516,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper1.txt",Fixed Points for Multivalued Mappings and the Metric Completeness,0.0,0.09074531898089613,0.032976939218161916,0.0,0.16196168248536405
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper10.txt",Convergence Theorems of Three-Step Iterative Scheme for a Finite Family of Uniformly Quasi-Lipschitzian Mappings in Convex Metric Spaces,0.008859289988046809,0.12630688181596583,0.15017508460089782,0.0,0.05620631107486941
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper11.txt",Common Fixed Points of Generalized Contractive Hybrid Pairs in Symmetric Spaces,0.0037307095637153028,0.04693897751038144,0.001580590042825061,0.005728530928161317,0.15532769807858807
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper12.txt",Total Stability Properties Based on Fixed Point Theory for a Class of Hybrid Dynamic Systems,0.030199508619963962,0.028181078785126462,0.0,0.24080894251424834,0.040020994827347556
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper13.txt",Convergence Comparison of Several Iteration Algorithms for the Common Fixed Point Problems,0.20402204956930933,0.0,0.047145664767804685,0.0,0.030868704742946333
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper14.txt","Some Combined Relations between Contractive Mappings, Kannan Mappings, Reasonable Expansive Mappings, and  Open image in new window -Stability",0.20047856258018917,0.03953599654548139,0.0,0.014368635845965051,0.04440392001414713
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper15.txt",A Continuation Method for Weakly Contractive Mappings under the Interior Condition,0.005846288558718662,0.04654257908498115,0.0,0.061614255135650046,0.10527738335182495
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper16.txt",Fixed Points and Stability of the Cauchy Functional Equation in  Open image in new window -Algebras,0.2247133957308675,0.0,0.0,0.1031735579904855,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper17.txt",Some Common Fixed Point Theorems for Weakly Compatible Mappings in Metric Spaces,0.0,0.0,0.03575539983346751,0.0,0.2751968175183111
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper18.txt",On Strong Convergence by the Hybrid Method for Equilibrium and Fixed Point Problems for an Inifnite Family of Asymptotically Nonexpansive Mappings,0.0,0.022692513411942936,0.30989697075827466,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper19.txt",An Iterative Algorithm Combining Viscosity Method with Parallel Method for a Generalized Equilibrium Problem and Strict Pseudocontractions,0.014126257247703866,0.08438692092653843,0.2601120385180951,0.008655413898922633,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper2.txt",Strong Convergence Theorems for Infinitely Nonexpansive Mappings in Hilbert Space,0.0,0.0,0.17896349299462216,0.0,0.044911770359212046
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper20.txt",Approximate Fixed Point Theorems for the Class of Almost  Open image in new window - Open image in new window  Mappings in Abstract Convex Uniform Spaces,0.3035758512780974,0.06127106954501091,0.0,0.0,0.03486760170988217
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper3.txt","Super-Relaxed ( Open image in new window )-Proximal Point Algorithms, Relaxed ( Open image in new window )-Proximal Point Algorithms, Linear Convergence Analysis, and Nonlinear Variational Inclusions",0.1476914960894341,0.021097717015098355,0.024162365037721012,0.09859051587319433,0.015478380251166941
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper4.txt",A Fixed Point Approach to the Fuzzy Stability of an Additive-Quadratic-Cubic Functional Equation,0.22000711472527335,0.0,0.0,0.17838183621216372,0.06413839931292814
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper5.txt",Convex Solutions of a Nonlinear Integral Equation of Urysohn Type,0.2207577918281545,0.028828023480576025,0.0,0.1478426582297518,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper6.txt",Fixed Point Theorems for Contractive Mappings in Complete  Open image in new window -Metric Spaces,0.19998378922549068,0.09221778052257915,0.0,0.0,0.18202948396181967
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper7.txt",A Fixed Point Approach to the Stability of the Functional Equation  Open image in new window,0.21812290956052402,0.0,0.0,0.2000849254000739,0.004155228600446908
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper8.txt",Schauder Fixed Point Theorem in Spaces with Global Nonpositive Curvature,0.0,0.0,0.0,0.020962691750522906,0.22291702010409375
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\11December 2009, Issue 1\paper9.txt",On Series-Like Iterative Equation with a General Boundary Restriction,0.27695964549333646,0.0,0.0,0.09010819813858019,0.006996650631299972
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Fixed Point Theory and Applications\12December 2010, Issue 1\paper1.txt",Levitin-Polyak Well-Posedness in Vector Quasivariational Inequality Problems with Functional Constraints,0.0,0.011643124990290363,0.010793011896906585,0.13220563788952833,0.0
