period,topic,prevalence,n_docs
1976,topic_0,0.16984852270082473,32
1976,topic_1,0.11813443483065404,32
1976,topic_2,0.1757005457738787,32
1976,topic_3,0.11830643822549616,32
1976,topic_4,0.13036381482034007,32
1976,topic_5,0.20524108747610725,32
1976,topic_6,0.08240515617269895,32
1977,topic_0,0.14926645124482915,36
1977,topic_1,0.16289899185624274,36
1977,topic_2,0.0630255307110313,36
1977,topic_3,0.16054761872643072,36
1977,topic_4,0.1776335034978913,36
1977,topic_5,0.15728535366437352,36
1977,topic_6,0.12934255029920128,36
1978,topic_0,0.14250200124536394,31
1978,topic_1,0.13928845185250677,31
1978,topic_2,0.16502225030038897,31
1978,topic_3,0.11106378470659688,31
1978,topic_4,0.2019854243930129,31
1978,topic_5,0.16338273849416893,31
1978,topic_6,0.07675534900796152,31
1979,topic_0,0.15346355881263332,37
1979,topic_1,0.1425687420933102,37
1979,topic_2,0.05955905107084026,37
1979,topic_3,0.20660953622060593,37
1979,topic_4,0.20030066080952763,37
1979,topic_5,0.18192408331103985,37
1979,topic_6,0.05557436768204277,37
1980,topic_0,0.1679626920522438,53
1980,topic_1,0.16805446136355964,53
1980,topic_2,0.11674139231275174,53
1980,topic_3,0.13258461995502743,53
1980,topic_4,0.15954110169794555,53
1980,topic_5,0.1394704461386824,53
1980,topic_6,0.11564528647978943,53
1981,topic_0,0.14373396093660287,54
1981,topic_1,0.07447888244124579,54
1981,topic_2,0.19682425080855848,54
1981,topic_3,0.16423690371376046,54
1981,topic_4,0.1836066092568684,54
1981,topic_5,0.18137889325490533,54
1981,topic_6,0.05574049958805848,54
1982,topic_0,0.15076396304708944,50
1982,topic_1,0.07133120286177483,50
1982,topic_2,0.16572948665621168,50
1982,topic_3,0.20306506703933486,50
1982,topic_4,0.17903766047293868,50
1982,topic_5,0.16141676864534504,50
1982,topic_6,0.06865585127730539,50
1983,topic_0,0.16984698013843433,51
1983,topic_1,0.16902720356189369,51
1983,topic_2,0.07191802365066711,51
1983,topic_3,0.1769842939119736,51
1983,topic_4,0.1079126507831628,51
1983,topic_5,0.1784667270498055,51
1983,topic_6,0.12584412090406283,51
1984,topic_0,0.1416266522548143,50
1984,topic_1,0.23870000209324035,50
1984,topic_2,0.060333150962836785,50
1984,topic_3,0.1850346001186104,50
1984,topic_4,0.21344299688534699,50
1984,topic_5,0.10293994358499275,50
1984,topic_6,0.05792265410015833,50
1985,topic_0,0.14511384129105842,58
1985,topic_1,0.07678942146367751,58
1985,topic_2,0.13736024651696271,58
1985,topic_3,0.21577870180016764,58
1985,topic_4,0.1454288918656243,58
1985,topic_5,0.14684514855696618,58
1985,topic_6,0.13268374850554318,58
1986,topic_0,0.11362684797647157,59
1986,topic_1,0.22322383872959026,59
1986,topic_2,0.14421152901064874,59
1986,topic_3,0.11194908234803917,59
1986,topic_4,0.17601227335420966,59
1986,topic_5,0.13873964592196683,59
1986,topic_6,0.09223678265907367,59
1987,topic_0,0.1487524962019409,47
1987,topic_1,0.1539994474857529,47
1987,topic_2,0.06447631254893184,47
1987,topic_3,0.21998392098540917,47
1987,topic_4,0.09480307695077386,47
1987,topic_5,0.20302315017609576,47
1987,topic_6,0.11496159565109555,47
1988,topic_0,0.16108340414052705,50
1988,topic_1,0.15594139853551622,50
1988,topic_2,0.12858146718420982,50
1988,topic_3,0.1580638880121843,50
1988,topic_4,0.16241304289185246,50
1988,topic_5,0.1176216606276453,50
1988,topic_6,0.11629513860806484,50
1989,topic_0,0.1168675826805565,48
1989,topic_1,0.09375236921284623,48
1989,topic_2,0.09985396052221207,48
1989,topic_3,0.15011139489143122,48
1989,topic_4,0.15911273357307715,48
1989,topic_5,0.2523306146719619,48
1989,topic_6,0.12797134444791505,48
1990,topic_0,0.14765103211217562,43
1990,topic_1,0.09602284919364171,43
1990,topic_2,0.07564204609543002,43
1990,topic_3,0.20591445508699407,43
1990,topic_4,0.1427453497198358,43
1990,topic_5,0.2745885716407142,43
1990,topic_6,0.05743569615120861,43
1991,topic_0,0.10068157640714219,46
1991,topic_1,0.12817975578188356,46
1991,topic_2,0.03617903426385175,46
1991,topic_3,0.18084684907525067,46
1991,topic_4,0.18164459555944532,46
1991,topic_5,0.22345605480727246,46
1991,topic_6,0.14901213410515418,46
1992,topic_0,0.12354601490403597,60
1992,topic_1,0.140552206712444,60
1992,topic_2,0.12808635094284487,60
1992,topic_3,0.1319215318606312,60
1992,topic_4,0.1398559903910537,60
1992,topic_5,0.1316172494265518,60
1992,topic_6,0.20442065576243848,60
1993,topic_0,0.1469693439770844,60
1993,topic_1,0.08043512146423042,60
1993,topic_2,0.04339255958786459,60
1993,topic_3,0.18944428951960784,60
1993,topic_4,0.2028194871708279,60
1993,topic_5,0.2243142002058804,60
1993,topic_6,0.11262499807450453,60
1994,topic_0,0.16625415747229288,56
1994,topic_1,0.15467218636575478,56
1994,topic_2,0.048142403918877294,56
1994,topic_3,0.197777271616589,56
1994,topic_4,0.18203302019786685,56
1994,topic_5,0.17502592470223863,56
1994,topic_6,0.07609503572638059,56
1995,topic_0,0.14728509956529043,54
1995,topic_1,0.09961345919709264,54
1995,topic_2,0.11046628927362633,54
1995,topic_3,0.15034387095899743,54
1995,topic_4,0.10615369301761467,54
1995,topic_5,0.2650232660795864,54
1995,topic_6,0.1211143219077921,54
1996,topic_0,0.16335485620068185,55
1996,topic_1,0.08604552329859537,55
1996,topic_2,0.17174775999000885,55
1996,topic_3,0.15000929678235386,55
1996,topic_4,0.1035703162780916,55
1996,topic_5,0.26123024256031513,55
1996,topic_6,0.06404200488995336,55
1997,topic_0,0.12025325102711766,48
1997,topic_1,0.1560522162196925,48
1997,topic_2,0.1068395242801374,48
1997,topic_3,0.17869176325108901,48
1997,topic_4,0.10817722474378043,48
1997,topic_5,0.22940194258832486,48
1997,topic_6,0.10058407788985824,48
1998,topic_0,0.1776433189454865,54
1998,topic_1,0.08217219047241618,54
1998,topic_2,0.10030495576572415,54
1998,topic_3,0.20576160462101717,54
1998,topic_4,0.09685908147113893,54
1998,topic_5,0.2016719847686924,54
1998,topic_6,0.13558686395552466,54
1999,topic_0,0.1311291370164106,48
1999,topic_1,0.05618422475765828,48
1999,topic_2,0.1437647444971501,48
1999,topic_3,0.19945101179839025,48
1999,topic_4,0.12139659551638222,48
1999,topic_5,0.20572877180497087,48
1999,topic_6,0.1423455146090376,48
2000,topic_0,0.12245718353465405,41
2000,topic_1,0.15376002338631875,41
2000,topic_2,0.12854359822741296,41
2000,topic_3,0.19014413402485097,41
2000,topic_4,0.11503238006413934,41
2000,topic_5,0.18702456186247834,41
2000,topic_6,0.10303811890014551,41
2001,topic_0,0.15915226293383,49
2001,topic_1,0.07081338509693254,49
2001,topic_2,0.15839262114688296,49
2001,topic_3,0.13208339749077716,49
2001,topic_4,0.1434823480719136,49
2001,topic_5,0.17568220541351906,49
2001,topic_6,0.16039377984614464,49
2002,topic_0,0.1432025033011952,48
2002,topic_1,0.08670760208899693,48
2002,topic_2,0.126345720750162,48
2002,topic_3,0.20469306358094924,48
2002,topic_4,0.08570464790699421,48
2002,topic_5,0.17128714991594232,48
2002,topic_6,0.18205931245576001,48
2003,topic_0,0.16637558487287496,44
2003,topic_1,0.18632227588770467,44
2003,topic_2,0.1719190647113803,44
2003,topic_3,0.0928707525598444,44
2003,topic_4,0.1146062087173141,44
2003,topic_5,0.10751877210084203,44
2003,topic_6,0.1603873411500395,44
2004,topic_0,0.11479164659015263,53
2004,topic_1,0.15669832751690685,53
2004,topic_2,0.09294797475070755,53
2004,topic_3,0.12718164471286664,53
2004,topic_4,0.25546778182745244,53
2004,topic_5,0.15144775934562507,53
2004,topic_6,0.10146486525628895,53
2005,topic_0,0.1993669685065955,54
2005,topic_1,0.1113153135237001,54
2005,topic_2,0.058984196867879736,54
2005,topic_3,0.1906779016380995,54
2005,topic_4,0.15433069242293754,54
2005,topic_5,0.14796958547750153,54
2005,topic_6,0.13735534156328613,54
2006,topic_0,0.18445635681169575,52
2006,topic_1,0.09156084360378773,52
2006,topic_2,0.13563367622064465,52
2006,topic_3,0.21556851119933065,52
2006,topic_4,0.12138491291146937,52
2006,topic_5,0.14568801276030582,52
2006,topic_6,0.10570768649276609,52
2007,topic_0,0.15806867573116912,55
2007,topic_1,0.17093361125714854,55
2007,topic_2,0.11306513048897684,55
2007,topic_3,0.13098474629177734,55
2007,topic_4,0.17711440304910941,55
2007,topic_5,0.15733177328012302,55
2007,topic_6,0.09250165990169577,55
2008,topic_0,0.12106097778015806,57
2008,topic_1,0.15188207103619325,57
