period,topic,prevalence,n_docs
1989-03,topic_0,0.08043469218629327,6
1989-03,topic_1,0.009906489815445072,6
1989-03,topic_2,0.11842951751743151,6
1989-03,topic_3,0.3251385200766149,6
1989-03,topic_4,0.019402819053613376,6
1989-03,topic_5,0.28771294187438057,6
1989-03,topic_6,0.09000296722827844,6
1989-03,topic_7,0.06897205224794278,6
1989-06,topic_0,0.09322368927720125,8
1989-06,topic_1,0.026382250233160508,8
1989-06,topic_2,0.23346006119619317,8
1989-06,topic_3,0.26081080658516487,8
1989-06,topic_4,0.058380915692791004,8
1989-06,topic_5,0.20107378928948164,8
1989-06,topic_6,0.02774159104812132,8
1989-06,topic_7,0.09892689667788629,8
1989-09,topic_0,0.1308745031292451,5
1989-09,topic_1,0.007074396510742628,5
1989-09,topic_2,0.292804982480592,5
1989-09,topic_3,0.21647103675507795,5
1989-09,topic_4,0.008174340437848121,5
1989-09,topic_5,0.0312148548583103,5
1989-09,topic_6,0.026004253251823033,5
1989-09,topic_7,0.28738163257636085,5
1989-12,topic_0,0.06378243824797682,6
1989-12,topic_1,0.012802393286608234,6
1989-12,topic_2,0.2040594393127073,6
1989-12,topic_3,0.16773993203687207,6
1989-12,topic_4,0.11323757231971579,6
1989-12,topic_5,0.18170769918442506,6
1989-12,topic_6,0.0,6
1989-12,topic_7,0.25667052561169473,6
1990-03,topic_0,0.10867524377034267,7
1990-03,topic_1,0.015983821178327473,7
1990-03,topic_2,0.23456984585530363,7
1990-03,topic_3,0.24511057475165796,7
1990-03,topic_4,0.1195510656328962,7
1990-03,topic_5,0.005232972000984887,7
1990-03,topic_6,0.05841147713279329,7
1990-03,topic_7,0.2124649996776939,7
1990-06,topic_0,0.1340029061602584,6
1990-06,topic_1,0.08438183343798099,6
1990-06,topic_2,0.08453488784737372,6
1990-06,topic_3,0.2662903250514508,6
1990-06,topic_4,0.010578150738185816,6
1990-06,topic_5,0.16045330062914104,6
1990-06,topic_6,0.057401119959590755,6
1990-06,topic_7,0.20235747617601846,6
1990-09,topic_0,0.20336455010838084,6
1990-09,topic_1,0.038912918884889174,6
1990-09,topic_2,0.17588702512954604,6
