period,topic,prevalence,n_docs
1971-12,topic_0,0.0879810698579773,13
1971-12,topic_1,0.05997644746768498,13
1971-12,topic_2,0.1186771781950275,13
1971-12,topic_3,0.14488796659974004,13
1971-12,topic_4,0.03097057367397219,13
1971-12,topic_5,0.2665091187175024,13
1971-12,topic_6,0.17240608415592001,13
1971-12,topic_7,0.11859156133217576,13
1972-02,topic_0,0.14012573988330437,15
1972-02,topic_1,0.075972324949957,15
1972-02,topic_2,0.23870218429975007,15
1972-02,topic_3,0.11510413849798527,15
1972-02,topic_4,0.011893239095873935,15
1972-02,topic_5,0.16521245364145065,15
1972-02,topic_6,0.1561354847425803,15
1972-02,topic_7,0.09685443488909845,15
1972-12,topic_0,0.18559145184463657,16
1972-12,topic_1,0.11341721556498652,16
1972-12,topic_2,0.15694379374039177,16
1972-12,topic_3,0.10650031147299932,16
1972-12,topic_4,0.008224651147584172,16
1972-12,topic_5,0.05848108689723097,16
1972-12,topic_6,0.1823694428462495,16
1972-12,topic_7,0.18847204648592109,16
1973-12,topic_0,0.1521286665621453,26
1973-12,topic_1,0.07363473396801694,26
1973-12,topic_2,0.1892902279715135,26
1973-12,topic_3,0.0983676140266279,26
1973-12,topic_4,0.010109854708658727,26
1973-12,topic_5,0.1747808998663527,26
1973-12,topic_6,0.16693785441398912,26
1973-12,topic_7,0.13475014848269581,26
1974-12,topic_0,0.12174116368623268,30
1974-12,topic_1,0.06573516593776993,30
1974-12,topic_2,0.16280101504076688,30
1974-12,topic_3,0.1049304609499661,30
1974-12,topic_4,0.005798412596771742,30
1974-12,topic_5,0.1941987466644404,30
1974-12,topic_6,0.15383985587445373,30
1974-12,topic_7,0.1909551792495985,30
1975-12,topic_0,0.17773840636024735,26
1975-12,topic_1,0.13330117263441932,26
1975-12,topic_2,0.19915394720450846,26
1975-12,topic_3,0.1300767254038815,26
1975-12,topic_4,0.004970687993988209,26
1975-12,topic_5,0.11005501271551268,26
1975-12,topic_6,0.14025756141404183,26
1975-12,topic_7,0.10444648627340071,26
1976-12,topic_0,0.11210194107777906,25
1976-12,topic_1,0.04179302382190596,25
1976-12,topic_2,0.16745075920517974,25
1976-12,topic_3,0.18229099709562374,25
1976-12,topic_4,0.018837330376996225,25
1976-12,topic_5,0.2308469162001193,25
1976-12,topic_6,0.1142273818282582,25
1976-12,topic_7,0.13245165039413775,25
1977-12,topic_0,0.10764592340570485,29
1977-12,topic_1,0.05243010234501489,29
1977-12,topic_2,0.1898485522569875,29
1977-12,topic_3,0.12062088943348244,29
1977-12,topic_4,0.012965601778283459,29
1977-12,topic_5,0.16500455856137505,29
1977-12,topic_6,0.21258158894605048,29
1977-12,topic_7,0.1389027832731013,29
1978-12,topic_0,0.12367972438150293,30
1978-12,topic_1,0.0354640727371583,30
1978-12,topic_2,0.24693524787753957,30
1978-12,topic_3,0.08432980985672756,30
1978-12,topic_4,0.03831946247321509,30
1978-12,topic_5,0.16269825621562867,30
1978-12,topic_6,0.17415129647343536,30
1978-12,topic_7,0.13442212998479244,30
1979-12,topic_0,0.1792751559720181,27
1979-12,topic_1,0.048486177920291036,27
1979-12,topic_2,0.13208574729259143,27
1979-12,topic_3,0.11381295220109518,27
1979-12,topic_4,0.010009971588825176,27
1979-12,topic_5,0.21750013356218134,27
1979-12,topic_6,0.22218079896223386,27
1979-12,topic_7,0.0766490625007639,27
1980-12,topic_0,0.12026298638776407,33
1980-12,topic_1,0.04453977547918859,33
1980-12,topic_2,0.17640611807191015,33
1980-12,topic_3,0.15553800318731736,33
1980-12,topic_4,0.015004212960212534,33
1980-12,topic_5,0.1953550507086771,33
1980-12,topic_6,0.2005811459811613,33
1980-12,topic_7,0.09231270722376884,33
1981-12,topic_0,0.15911391988658144,34
1981-12,topic_1,0.039735133858105294,34
1981-12,topic_2,0.12818233228666348,34
1981-12,topic_3,0.15022871422766784,34
1981-12,topic_4,0.01674841978042897,34
1981-12,topic_5,0.12334444103073242,34
1981-12,topic_6,0.248111006684847,34
1981-12,topic_7,0.13453603224497337,34
1982-12,topic_0,0.12200268962854144,51
1982-12,topic_1,0.07859752679611628,51
1982-12,topic_2,0.20813997194207276,51
1982-12,topic_3,0.1734263463868834,51
1982-12,topic_4,0.004188934326003076,51
1982-12,topic_5,0.11002621427775544,51
1982-12,topic_6,0.17454809897220305,51
1982-12,topic_7,0.12907021767042462,51
1983-01,topic_0,0.13919765318139243,9
1983-01,topic_1,0.020220279345720148,9
1983-01,topic_2,0.14906349790197307,9
1983-01,topic_3,0.08408876930518018,9
1983-01,topic_4,0.0009429358900094466,9
1983-01,topic_5,0.2584600889548612,9
1983-01,topic_6,0.26123884574435696,9
1983-01,topic_7,0.08678792967650661,9
1983-05,topic_0,0.07459033624757935,9
1983-05,topic_1,0.09424160284111427,9
1983-05,topic_2,0.11315765694111114,9
1983-05,topic_3,0.09725789731551923,9
1983-05,topic_4,0.0041194274717769805,9
1983-05,topic_5,0.238421380516873,9
1983-05,topic_6,0.28276979746165615,9
1983-05,topic_7,0.09544190120436988,9
1983-06,topic_0,0.07922833143523685,15
1983-06,topic_1,0.018147110243506424,15
1983-06,topic_2,0.1197181144564256,15
1983-06,topic_3,0.20313178282529695,15
1983-06,topic_4,0.011271696703980415,15
1983-06,topic_5,0.11764655197388652,15
1983-06,topic_6,0.1866096023455261,15
1983-06,topic_7,0.2642468100161413,15
1983-09,topic_0,0.2651722702521161,6
1983-09,topic_1,0.004085497000945277,6
1983-09,topic_2,0.14332383120899564,6
1983-09,topic_3,0.08263531940332627,6
1983-09,topic_4,0.004032734975896449,6
1983-09,topic_5,0.18895676254410917,6
1983-09,topic_6,0.24106035496837874,6
1983-09,topic_7,0.07073322964623228,6
1983-10,topic_0,0.14422036526588064,29
1983-10,topic_1,0.03376179729509922,29
1983-10,topic_2,0.20483045509185002,29
