topic_id,rank,word,weight
0,1,design,2.0465057754908935
0,2,optimization,0.6646927607079068
0,3,structural,0.6117210044092852
0,4,variables,0.4888215078824577
0,5,process,0.3335392351765437
0,6,multidisciplinary,0.3134469141846613
0,7,performance,0.280939588454078
0,8,optimum,0.28001596497894543
0,9,control,0.2628079401995929
0,10,space,0.24791842206333597
0,11,methodology,0.24476974851419414
0,12,structures,0.2421564193433388
0,13,approach,0.23727565509432874
0,14,designs,0.2333847929304266
0,15,cost,0.2327787207414349
1,1,reliability,1.3529324067038548
1,2,rbdo,0.6646158991244678
1,3,failure,0.5832040500516007
1,4,probability,0.533705957398963
1,5,uncertainty,0.44187886891292977
1,6,analysis,0.3593518321411659
1,7,method,0.3583777647691753
1,8,reliability-based,0.34617298392758905
1,9,uncertainties,0.321321872161152
1,10,proposed,0.3170316200385752
1,11,random,0.310590774236982
1,12,probabilistic,0.30303192091355285
1,13,deterministic,0.23244269428760522
1,14,interval,0.20928886805306335
1,15,variables,0.18032356382065587
2,1,sensitivity,1.0194978162308634
2,2,method,0.824567289601772
2,3,analysis,0.812382445866008
2,4,element,0.48462716320801913
2,5,finite,0.4832964243139817
2,6,dynamic,0.46750550236298705
2,7,response,0.4238272305520036
2,8,structural,0.41791622792362665
2,9,static,0.28324675125751486
2,10,nonlinear,0.2505619209265485
2,11,numerical,0.2415415143053841
2,12,using,0.24108121829888401
2,13,methods,0.2406258077366434
2,14,equations,0.23055501697699246
2,15,adjoint,0.21934352649978842
3,1,optimal,0.5981223983903341
3,2,load,0.5523923781958148
3,3,buckling,0.5334121237721213
3,4,stress,0.511339352234
3,5,problem,0.4155129988931701
3,6,constraints,0.38884850226838075
3,7,conditions,0.3334186460552226
3,8,loading,0.3320657352135698
3,9,structure,0.3092489258700809
3,10,elastic,0.2804208184155321
3,11,beam,0.2736711032874072
3,12,truss,0.26442842374976716
3,13,considered,0.2607837551451621
3,14,structures,0.2554711852081044
3,15,plate,0.24873504850605976
4,1,topology,1.2248974807299575
4,2,material,1.0639457982353973
4,3,optimization,0.5876682169930914
4,4,method,0.3695512075406792
4,5,structures,0.29047079739256293
4,6,materials,0.28251063540915194
4,7,properties,0.25291405558352653
4,8,compliance,0.22709998103831291
4,9,structure,0.22246484165329827
4,10,simp,0.21133588518358895
4,11,approach,0.1995677003561874
4,12,density,0.1973226660305422
4,13,solid,0.18990998695969322
4,14,volume,0.18322211970895214
4,15,formulation,0.18202763703530747
5,1,problems,0.8054012742488905
5,2,algorithm,0.7797893527260414
5,3,optimization,0.6582505006065494
5,4,problem,0.4605854644061577
5,5,method,0.3870063063002118
5,6,search,0.35545090898984333
5,7,constraints,0.32438431882071533
5,8,algorithms,0.3188852229962114
5,9,solution,0.31584669746776683
5,10,new,0.3044332559091054
5,11,proposed,0.3023130440593166
5,12,global,0.29889448707282273
5,13,methods,0.2813757351196863
5,14,solutions,0.272860781422947
5,15,function,0.2682448606967549
6,1,model,0.8760103812775334
6,2,surrogate,0.5288238027762882
6,3,models,0.5076597327048826
6,4,data,0.391311462003469
6,5,kriging,0.3348459969830311
6,6,parameters,0.2398756353145435
6,7,used,0.23696146449189018
6,8,points,0.2329510031073945
6,9,accuracy,0.22933070510364686
6,10,response,0.2230354540647768
6,11,modeling,0.22272088437904017
6,12,sampling,0.22115758305015396
6,13,error,0.20985318823706434
6,14,using,0.2074585642327267
6,15,function,0.1922781980612652
7,1,shape,1.52644610795803
7,2,boundary,0.45403867031593553
7,3,optimization,0.28683437574183307
7,4,mesh,0.23546383580261232
7,5,shell,0.21113731752732992
7,6,problem,0.1880297091514276
7,7,flow,0.1724675585157219
7,8,geometry,0.16882859960712854
7,9,approach,0.16578508014808657
7,10,derivative,0.1578604530515812
7,11,geometric,0.15210159833270648
7,12,domain,0.1467063295792096
7,13,shapes,0.14321554336067305
7,14,changes,0.1376385125890483
7,15,element,0.12861744913085044
