file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\10March 2002, Issue 1\paper1.txt",Bicriterial Design of Digital Filters,0.093445029625814,0.0,0.0412576783138073,0.03967991013886286,0.01870258381212139
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\10March 2002, Issue 1\paper2.txt",Flexibility Analysis of Chemical Processes: Selected Global Optimization Sub-Problems,0.029093822950450276,0.050935447408930024,0.05625595295202051,0.06592708476584487,0.026490188389256188
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\10March 2002, Issue 1\paper3.txt",Optimality Condition and Branch and Bound Algorithm for Constrained Redundancy Optimization in Series Systems,0.14562492665699553,0.006793419827023248,0.0003476068322614541,0.0,0.036403784606790286
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\10March 2002, Issue 1\paper4.txt",High Performance Computing in the Optimization of Software Test Plans,0.00019542147729077338,0.0705534987302863,0.016550073844104993,0.04320549895087769,0.03244802114314156
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\11June 2002, Issue 2\paper2.txt",Critical Speed Control of a Solar Car,0.0,0.08942171094121487,0.0014030989460312008,0.0,0.10714865942005837
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\11June 2002, Issue 2\paper3.txt",An Interactive Goal Programming Procedure for Operational Recovery Problems,0.08476859751959916,0.07437836940098355,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\11June 2002, Issue 2\paper4.txt",A Global Optimization Approach to Classification,0.11313938602503196,0.0,0.03039153209175375,0.07665858011833439,0.012824898634776387
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\11June 2002, Issue 2\paper5.txt",A Heuristic Algorithm for the Mixed Chinese Postman Problem,0.08398266864339,0.009421553919969064,0.004044881768434575,0.001311020366837692,0.06404344590522033
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\11June 2002, Issue 2\paper6.txt",Solution of a Groundwater Control Problem with Implicit Filtering,0.0,0.0,0.0,0.0,0.19709118957884886
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\11June 2002, Issue 2\paper7.txt",Simulation-Based Optimization Using Computational Intelligence,0.0,0.0,0.10201409775120779,0.21061678427722852,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\12September 2002, Issue 3\paper2.txt",Review of Nonlinear Mixed-Integer and Disjunctive Programming Techniques,0.15355046935790095,0.017268822632891097,0.0,0.04252143112510399,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\12September 2002, Issue 3\paper3.txt",Solving Pseudo-Convex Mixed Integer Optimization Problems by Cutting Plane Techniques,0.10882179017174398,0.0,0.0,0.08525231103029245,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\12September 2002, Issue 3\paper4.txt",Product Disaggregation in Global Optimization and Relaxations of Rational Programs,0.0837419463731855,0.01084078915000527,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\12September 2002, Issue 3\paper5.txt",Construction of Convex Relaxations Using Automated Code Generation Techniques,0.08254130429125064,0.0,0.0054582201423081286,0.07386845404427105,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Optimization and Engineering\12September 2002, Issue 3\paper6.txt",Solving Large MINLPs on Computational Grids,0.15753510595335904,0.0067591017697010945,0.0,0.0,0.0
